Date,Loc,TempLow,TempHigh,Steaming,Sun,WindDir,WindSpeed,DayWindDir,NightWindDir,DayWindSpeed,NightWindSpeed,DayHumidity,NightHumidity,DayPressure,NightPressure,DayCloud,NightCloud,DayTemp,NightTemp,Weather,RISK_MM
2015/3/16,Dartmoor,,,7.2,13.5,,48,,NNE,,17,28.60562833,76.00650263,,1013,,4.27812027,,37.5,0,0
,,,37.7,,12.6,NNE,52,NNE,NW,,19,24.60727066,60.09305184,1015.6,1011.2,6,,,35.9,0,
2015/2/5,MountGinini,,,5.694960464,,NW,37,W,,20,17,,73.40093595,1018.03427,1015.465952,,4.27812027,11.3,21.6,0,
,Portland,6.2,25.7,6.4,13.2,E,31,,,19,17,51.16321718,60.78645586,1022.3,1018.7,4.167265902,4.27812027,,,0,0
,Townsville,17,23.1,3.4,,NE,20,,SSE,,,36.53560957,61.00791306,1019.4,,7,,19.3,21.8,0,0
2012/2/10,Penrith,,23.3,,,S,39,SSW,SSW,20,20,,52.3367019,1018.03427,,4.167265902,,21.2,,1,0
,Albury,3.6,10,,,WSW,17,,WSW,0,9,,62.80545726,1019.2,,8,8,,9.7,0,0
2016/6/17,Mildura,,32.8,9,7.5,NNW,50,N,WNW,19,,9.519707413,48.2881456,,1017.1,7,,,31.4,0,
,SydneyAirport,13.4,26.2,2.4,7.5,NW,30,NW,WNW,17,9,,62.15192299,,,7,1,18,25.1,0,0
2015/3/9,,,23.3,5.694960464,7.993227011,SSE,28,SE,SE,20,19,52.06864231,60.14369412,1025.3,,4.167265902,4.27812027,19.6,21.7,0,0
2015/11/14,CoffsHarbour,,23.2,7,8.2,SE,50,SW,SE,11,20,70.93652497,38.54329274,1013.2,1013.7,2,7,20.3,17.8,0,7
2015/7/27,,,30.8,7.8,12,SSW,31,,SE,,13,,,1016.4,1012.7,1,,22.6,29.9,0,0
2015/3/9,,15.3,25,1.7,7.993227011,ESE,28,SSW,ESE,,13,55.53779805,61.28268379,1019.8,1017.7,4.167265902,4.27812027,18.8,23.9,0,0
,GoldCoast,17.7,,5.694960464,7.993227011,NW,,NW,NNE,17,22,56.11724376,46.75885638,1016.8,1014.3,4.167265902,4.27812027,25.1,,0,0
2013/5/20,Brisbane,19.8,26.5,5,,SSW,22,WSW,SE,4,6,83.58711502,50.64821443,1018.1,1016.8,7,,24,23.4,1,21.6
2009/12/25,Albany,12.6,21.1,2.2,2.1,,39.38314977,,NNW,4,2,,69.436965,1012.3,,7,,14.6,20.1,0,2
2012/1/22,Williamtown,10.8,18.2,5.694960464,7.993227011,,,,,7,15,,72.19265334,1030.3,1028.6,7,4,13.1,17.7,1,4.4
2015/11/3,Tuggeranong,,,5.694960464,7.993227011,N,37,,N,6,,32.67957918,65.62351905,1032.4,1026.4,4.167265902,4.27812027,15.8,26.1,0,0
2014/6/14,PerthAirport,,15.8,2.6,0.2,ENE,,ENE,,19,17,65.64213709,58.92059085,1019.6,1018.2,7,7,,15,0,0
2012/1/14,MountGinini,4.1,10.9,5.694960464,7.993227011,,,E,ENE,,11,90.63113579,33.95953092,,1015.465952,4.167265902,4.27812027,,10.3,0,0.2
2013/4/29,Adelaide,2.4,14.1,3.4,8,ENE,19,ENE,WNW,9,11,47.31432546,63.15060262,1025.6,1022.4,4.167265902,4.27812027,9.5,,0,0
2009/12/15,Watsonia,14.1,31.4,7.2,,W,,,,0,,45.33699144,,1017.8,1015.7,7,7,17.3,28.5,0,0
2009/6/5,Mildura,,16.8,4.8,10.5,SSE,,SSW,S,,24,42.4649574,68.47490366,1029,1029.9,0,4,11.1,,0,0
,Watsonia,,26.2,9.4,10.5,,54,ENE,NE,17,17,,51.91763486,1018.5,1012.8,1,1,21.2,25.7,0,13
,SalmonGums,12.3,36.6,5.694960464,,SSW,67,N,,24,33,7.831197154,42.92987813,1018.03427,,4.167265902,,29.5,34.7,0,
,Canberra,0.6,,5.4,7.993227011,N,39,SW,NNW,,30,42.33369511,77.31159946,1022.8,1017.5,0,4.27812027,9.6,21.8,0,
2015/9/5,,10.7,21,5.694960464,7.993227011,SSE,33,S,,7,17,66.94085805,78.03161672,1020.8,1018.5,4.167265902,4.27812027,15.2,20,0,1.2
,Moree,,18.1,3.4,,,41,ENE,,17,22,89.05828132,58.52823728,1024.9,1020.8,,,13.4,17,1,16
2015/8/24,Walpole,,,5.694960464,7.993227011,NE,35,ENE,SSW,17,,58.90983141,,1014.2,1010.2,4.167265902,,,27.2,0,0
2008/12/17,,15.4,23.6,,10.6,ENE,19,NE,W,4,9,55.73082276,57.15106627,1018.2,1016.3,1,1,21.5,,0,0
2012/8/31,Watsonia,,14,1.6,0.4,NW,52,W,SW,15,17,99.87367179,52.29618136,1009.8,1010.4,8,8,12.8,12.1,0,4.8
,NorfolkIsland,15.1,20.7,4.4,,S,,,SSE,,24,63.86217691,38.65009101,1018.9,1017.5,2,7,18.5,,0,0
,Perth,12.6,19,7.6,4.3,W,41,W,SW,22,11,58.11720547,61.27682126,,1011.4,7,7,13.8,18.5,1,7
2016/2/20,,15.8,20.5,5.694960464,7.993227011,SW,19,S,SE,2,2,97.84959499,,1018.03427,1015.465952,4.167265902,4.27812027,,,1,9.4
,Watsonia,,32.1,,8.7,,56,,N,0,20,41.46055951,72.21773563,1014.5,,6,7,20.3,30.8,0,0.4
2015/1/23,Walpole,11,19.4,5.694960464,7.993227011,,35,,,15,11,52.06864231,,,1009.5,4.167265902,4.27812027,14.5,19.4,0,2.4
2009/5/15,Brisbane,16.3,31.2,7.8,10.8,,,SW,,4,13,31.37525082,57.82526262,,1010.2,,0,27.7,29.3,0,0
2015/12/16,Hobart,7.1,16.5,1.4,2.9,,48,SE,,,15,,64.89049552,1008.4,,4.167265902,4.27812027,,15.2,0,1
2013/10/23,AliceSprings,21.8,39.5,16.4,9.7,W,50,N,N,22,15,11.7560544,43.38295178,1011.1,1006.3,6,,30.4,38,0,0
2008/11/29,Wollongong,,19.8,5.694960464,7.993227011,ENE,,ESE,ESE,44,43,81.32453291,48.14742497,1025.7,1022.7,,7,,18,0,13
2011/5/31,WaggaWagga,19.3,34.1,,13.2,ENE,52,ENE,WSW,26,15,33.23353351,64.51130894,1011.5,1008.4,,4,23.8,32.4,0,0
2013/3/11,Ballarat,7.7,15.5,,7.993227011,S,50,,SSE,,31,61.85171067,,1022.8,,4.167265902,6,10.3,,1,
2012/2/6,PearceRAAF,12.8,,5.694960464,9.2,ENE,39,ENE,NNW,,2,43.83573099,55.89719493,1020,1016.5,5,4.27812027,16.4,,0,
,,10.6,30.8,,7.993227011,NW,44,NNE,NW,4,,32.76151403,69.50484654,1018.03427,,,,,30.2,0,0
,SydneyAirport,8.7,,3,9.8,,39,W,,24,13,,,,1023.8,,1,13.8,,0,17
2016/3/16,BadgerysCreek,8.4,23.7,5.694960464,7.993227011,SW,41,SW,WSW,15,20,38.16891285,54.66978423,1016.7,1014,4.167265902,4.27812027,17.8,23.1,0,0.6
,Darwin,19,30.8,7.8,11.2,SE,,,S,30,19,11.20426829,44.93028282,1018.3,1013.8,,3,21.5,29.3,0,0
2016/10/6,,8.6,19.8,3.8,7.993227011,WSW,28,SW,S,,11,46.0671379,65.50632949,,1023.1,1,1,13,19.3,0,
2015/10/3,Woomera,12.6,,6,10,SSW,33,SSE,S,22,13,,67.3977749,1027.1,1024.9,1,,15.7,20.4,0,0
2017/5/7,,17.3,,6.8,10.9,SE,54,NE,WSW,13,,21.29700423,49.88364875,1015.5,1013,,4.27812027,22.5,29.8,0,
,,18.3,28.3,5.694960464,7.993227011,NNW,61,,W,0,46,,76.69805422,1003.7,1003.5,,8,,,1,0.4
2016/3/17,AliceSprings,,26.2,4.4,2.7,,52,N,,20,26,15.76303294,44.16731963,1014.3,1009.7,5,7,19.7,,0,0
2009/5/16,Townsville,,27.2,3.4,,SSE,35,,ENE,0,15,67.60134665,62.69598279,1019,1016.5,5,6,20.8,24.2,0,0
,Sale,12.1,,11.4,9.3,E,54,NW,E,,35,47.19481142,67.20917746,1023.5,1023.9,7,3,14.3,21.8,0,
,,11.1,,,,SSW,26,WNW,,13,6,62.91866786,,1015.4,1013.7,,4.27812027,13.3,18.3,0,1.4
2016/9/28,MountGambier,11.6,,,8.4,WNW,,,W,15,31,56.58623536,69.60174706,1009.9,1007.8,7,,17.4,21,1,1.6
2010/8/3,Walpole,9.2,,5.694960464,,SSW,46,WSW,SW,22,20,75.05648928,,1022,1024.4,,4.27812027,13,11.9,1,5.6
2013/7/22,,12.2,,6.2,11.8,,33,WNW,NE,6,15,,52.24910715,1021.6,1016.6,,3,21.6,23.8,0,
2016/9/24,WaggaWagga,1.2,,5.694960464,7.993227011,W,28,,SW,4,17,58.02764973,77.98050176,1029.4,,4.167265902,4,6.9,15.6,0,0
2012/5/27,Sale,13,33.2,5.694960464,,,39.38314977,W,WSW,22,33,41.5687152,54.18626181,,,4.167265902,1,,32.3,0,1.4
2017/4/25,Bendigo,,21.9,3.9,7.993227011,NW,41,,W,9,20,56.98746339,50.06978419,1005.6,1004.1,4.167265902,8,15.4,,0,0
2015/6/29,Albury,5.7,15.4,5.694960464,,W,,S,W,2,13,64.77431677,80.14408008,1023.5,1022.2,8,1,7,15,0,0.2
2014/2/28,WaggaWagga,20.1,33.2,7.4,8.9,NE,37,NE,N,7,19,46.82047396,75.48874993,1011.4,1009.2,,,23.1,30.9,1,0
2010/10/7,,15.5,26.6,3.4,11.1,NE,30,W,NE,7,17,58.30977893,62.78809946,,1018.5,,1,22.5,25.7,0,0
,BadgerysCreek,,25.1,5.694960464,,NNE,20,SW,N,7,11,46.18593574,76.67671116,1023.5,1019.1,4.167265902,4.27812027,14.7,24.3,0,0
2011/6/12,Sale,7.4,15.3,5.2,,WNW,72,NNW,WNW,,41,42.10631818,59.25149075,1014,1014.8,1,5,11.2,14.1,0,0.4
2015/4/29,MountGinini,10.2,,5.694960464,7.993227011,W,,W,SW,11,17,88.78321384,35.30132126,,1015.465952,,4.27812027,17.16262966,12.8,0,
2011/5/14,MountGinini,13.5,15.9,,7.993227011,NW,61,,W,26,13,93.97748677,,1018.03427,1015.465952,4.167265902,4.27812027,15.4,12.4,0,
2014/3/16,Newcastle,6.8,,5.694960464,,,39.38314977,,E,0,11,85.24176274,46.94296299,,1015.465952,6,7,11.2,14.2,0,71.4
2017/4/15,,,16.5,,1.7,SSW,39,NNW,E,,,84.67002564,53.29933991,1029.5,1027.4,7,,12.4,15.6,1,6.2
2016/8/9,Katherine,25.6,,10.4,7.993227011,SSW,31,WNW,,11,9,87.82946102,21.55153643,1013.3,1008,0,4,31.4,38,0,0
2013/9/13,Darwin,,,5,5.6,,,W,W,9,24,70.70985861,56.39693539,1007.8,1005.1,,7,29.3,,0,3
,Albany,,,8.2,,,39.38314977,ENE,,19,18.43587904,50.1935451,52.01763722,1016,,1,4.27812027,22.5,22.15705867,0,0
2009/5/28,,10.5,,,7.993227011,S,,NW,SW,19,17,79.47566622,62.6547528,1019.4,1019.3,4.167265902,,13.8,15.1,0,
2015/5/2,Melbourne,,20.1,2.6,5.4,SW,39,WSW,SSW,,,58.59506865,74.19331334,1016.5,1015.5,8,7,13.1,,1,0.4
2009/10/22,Mildura,12.9,36.2,,7.993227011,WNW,72,NE,NNW,30,33,24.16190249,58.81458603,1011.8,1003.7,7,3,17.2,34.4,0,0.2
,Perth,15.5,,6.6,,W,35,,,9,15,59.40840908,74.52352538,1014.4,1014.2,8,7,,20.1,0,1.8
2011/6/13,NorahHead,9.3,15.8,5.694960464,7.993227011,S,78,WNW,SSW,11,59,68.319237,,1007.2,1008.9,,4.27812027,,13.9,0,
2015/6/11,Dartmoor,10.8,19.7,3.6,,SSE,35,S,SSE,,20,54.19217074,63.73075683,1017.7,1018.1,4.167265902,4.27812027,13.9,16.5,0,0
2014/6/6,NorahHead,9.5,15.6,5.694960464,7.993227011,S,,WSW,SSE,15,9,80.62803262,,1023.8,1023,4.167265902,4.27812027,10.3,12.7,1,
2014/7/3,,7.6,20.7,,7.993227011,NNW,,N,,15,19,,64.36558303,1016.7,1012.2,4.167265902,4.27812027,,19.6,0,0
,Mildura,3.1,17.2,1.3,9.4,,24,ENE,NE,9,9,44.28787737,74.55256382,,1023.8,1,2,8.4,16.7,0,0
2011/1/25,SydneyAirport,15.9,30.3,8,11.9,NE,50,NW,NE,13,31,41.94915918,,1017,1011.7,,1,21.6,,0,0
,Witchcliffe,11.9,17.6,5.694960464,,WNW,69,WNW,WNW,30,24,62.89637811,47.04406026,999.7,997.4,4.167265902,4.27812027,,,1,16.8
2010/4/7,Hobart,,,5.6,11.1,,37,NNE,SE,9,19,57.13894023,50.75511998,1014.8,,,4.27812027,18.1,20.9,0,
,Adelaide,14.4,21.7,5.694960464,7.993227011,,46,SW,SW,15,24,43.06527672,72.06897598,1015.7,1018.2,4.167265902,,16.7,20.3,0,0
,PearceRAAF,9.8,18.3,5.694960464,0.6,,19,NNE,SW,9,9,72.32012581,53.62534307,1027.9,1024.7,,,14,17.1,0,0
,,9.6,,2.8,10.1,,56,WSW,SW,,17,,49.33178284,,1016,2,2,12.2,,0,0
2015/11/10,Newcastle,6.6,15.3,5.694960464,7.993227011,,39.38314977,NW,NW,37,9,47.79780807,57.36016325,,,0,0,8.6,14,0,0
2017/6/3,SalmonGums,2.6,24.5,5.694960464,7.993227011,S,35,,SE,7,13,34.13171712,58.55306441,1018.03427,1015.465952,4.167265902,4.27812027,18.7,,0,0
,Albury,8.8,,5.694960464,7.993227011,SSE,13,S,SSW,6,2,65.48669256,79.74936635,1025,1023.5,8,1,11,16.5,0,0
,MelbourneAirport,6.5,13.5,,,,54,SSW,S,,30,69.9724016,58.57799361,1023.9,1020.9,,,,11.9,0,0
2011/6/22,WaggaWagga,14.6,,3.8,,,,N,NNE,33,22,85.25753629,21.20833744,1011.6,,,7,19.6,14.2,0,24.8
2009/11/8,Woomera,,38.6,18.4,9,N,57,NNE,N,26,22,12.33320415,47.82704196,1006.4,1002.9,3,6,,36.9,0,0
,Nuriootpa,,21.1,1.9,1,SSE,,,SE,15,20,82.13556483,63.42958841,1008.4,1007.1,6,8,17,18.2,1,10
,,,30.7,5.2,,N,30,N,N,13,17,66.76327445,52.4236409,1009.5,1006.9,,,,,0,0
2010/11/24,Uluru,14.1,35.4,5.694960464,7.993227011,E,30,,ESE,19,,18.51620544,55.08816808,1013.8,1008.8,4.167265902,4.27812027,23.6,33.6,0,
2012/8/27,Sydney,10.9,25.6,5.4,11,,39.38314977,W,ENE,9,20,38.9352791,60.36120067,1017.7,1012.6,2,3,18.4,22,0,0
2017/6/21,Launceston,,23.3,5.694960464,7.993227011,,,E,NNW,7,,45.05322077,64.53998016,1018.03427,,4.167265902,8,16.2,22.2,0,
2017/5/29,CoffsHarbour,21.7,29.8,6.8,11.2,,41,ESE,,6,24,58.80850832,,1011.7,1009.6,2,,26.7,29.6,0,0
2013/12/13,PerthAirport,7.8,16.5,0.8,1.2,E,28,E,ESE,,17,64.95252643,61.03699124,1020,1017.4,7,,12.7,16.2,1,0
2013/5/26,Newcastle,13.6,25.8,5.694960464,7.993227011,,,,S,0,,59.93160387,70.88262298,1018.03427,1015.465952,,,18,25.2,0,0
2016/6/6,,6.5,20.9,2.2,,W,31,,,0,19,57.98933839,,,,8,4.27812027,14,19.7,0,
2016/3/28,,4.9,15.5,,4.8,,,ESE,SSW,17,13,62.75233136,56.67830687,1025.9,,6,7,12.1,13.7,0,0
2010/8/29,Walpole,20,36.5,5.694960464,,NNW,,NW,NW,19,13,50.82544182,45.5305281,1005.6,1003.8,4.167265902,4.27812027,31.1,34.3,0,0.4
2015/7/14,,18.9,35.4,14.6,7.993227011,E,52,ENE,NNW,24,20,,50.337743,1013,1009.9,,1,22.6,32.9,0,0
2016/12/10,,2.5,14.2,1.8,5.1,ESE,,ESE,,13,0,57.2752233,,1030.6,,2,7,6.9,13.7,0,0.6
2015/2/8,NorfolkIsland,14.4,21.3,4.2,,NW,37,,NNW,,17,69.60222829,53.8094199,1019.3,1017.3,1,1,,20.6,0,0
2010/4/20,Newcastle,,20.5,5.694960464,7.993227011,,39.38314977,NW,,,,,53.91542014,,1015.465952,1,6,15.6,18.9,0,0
2012/3/29,,10,20.3,5.694960464,7.993227011,ENE,31,SE,NE,7,11,67.47419436,50.34141134,1018.03427,,8,8,,20,0,
2014/10/16,NorahHead,16,23.6,5.694960464,7.993227011,NE,28,SSW,SE,11,11,66.91819233,66.57391728,,,4.167265902,4.27812027,19.4,22.1,0,0.4
2011/12/13,SydneyAirport,,21.2,1.8,6.8,NW,28,NW,NE,13,19,54.61922172,74.11625819,1029.8,1024.4,,3,11.2,20,0,0
2013/1/25,Cobar,14,26.6,7,10.3,SW,35,,,13,13,45.05519146,60.60350457,1017.7,1016.8,0,,18.9,24.7,0,
2012/6/22,NorahHead,12.4,17.8,5.694960464,7.993227011,S,31,WSW,S,,20,79.80668753,54.29826433,1033.1,1030.6,4.167265902,,14,17.1,0,0.2
2015/3/25,MountGambier,5.9,15.3,1.6,2.9,NW,59,NNW,WNW,22,31,83.13069728,64.45130309,1015.5,1016.3,,7,,12.6,1,2.8
2011/9/20,,23.6,32.9,6.6,10.9,ESE,43,ESE,ENE,24,,39.45205607,53.1576294,1012.4,1008.8,1,1,,32.3,0,0
2010/4/18,Albury,2.5,16.8,5.694960464,7.993227011,SSE,11,ESE,ESE,2,4,62.80194745,65.75211314,1033.5,1028.9,4.167265902,4.27812027,7.1,16.1,0,0
2012/10/30,NorahHead,17,24.9,5.694960464,7.993227011,WNW,52,NW,NW,11,9,60.68822552,61.28819137,1012.2,1008.9,4.167265902,4.27812027,22,21.6,1,0.8
2014/7/25,Ballarat,12.9,35.5,5.694960464,7.993227011,NW,,N,NNW,,35,23.42580829,54.69306258,1010.8,1006.8,5,,24.1,34.4,0,0
2012/3/10,,,21.9,7.2,9.9,W,35,W,WNW,9,9,32.23803542,,1018.9,,5,,14.7,20.7,0,0
2015/11/10,BadgerysCreek,4.3,20.4,5.694960464,7.993227011,W,50,,,6,24,48.48280701,53.07182994,1011.2,1006,4.167265902,4.27812027,16.7,18.9,0,
2009/6/29,,12.6,27,8,10,S,39,,S,,,20.45367763,51.80822861,1020.6,1018,,6,19.5,26.2,0,
2011/10/28,Dartmoor,,15.2,,,S,35,SW,,2,,61.17807533,65.93150311,,,4.167265902,4.27812027,,14.8,1,0
2011/6/15,Sydney,20.8,34.8,6.4,9.8,,39.38314977,W,,13,20,56.01804901,49.90496668,,1004.1,7,6,27,28.8,0,0
2009/12/17,Richmond,8.8,25.1,2,7.993227011,S,39,SW,S,17,,49.96556025,55.24794983,1017.9,1017.3,4.167265902,7,20,,0,0
2014/9/26,Albany,17.9,26.6,8,11.6,,39.38314977,ESE,ESE,4,20,67.73886893,42.27037568,1012.6,1006.9,1,0,23.6,24.3,0,0
2012/11/6,GoldCoast,10.7,21.6,5.694960464,7.993227011,S,41,,,15,17,38.11773234,46.37486373,,1018.2,4.167265902,4.27812027,17.3,20.1,0,0
,,25.1,32.1,5.6,7.9,NW,,NW,NW,,24,66.24850995,56.02960728,1006.8,1004,7,2,30.2,31.9,0,1.6
2016/3/25,NorahHead,,21.5,5.694960464,,ESE,,N,ESE,4,15,68.32548376,49.76768407,,1024.8,4.167265902,4.27812027,18.2,20.1,0,0
2009/1/17,NorahHead,13.6,,5.694960464,7.993227011,SSE,26,,SSE,9,6,56.98746339,,1020.3,1019.3,4.167265902,4.27812027,17.6,20.1,0,
2009/10/27,,17.4,,11.6,13.1,SW,37,,SW,11,17,44.62134357,52.35116327,1012.1,1010.2,0,0,22.9,27.6,0,0
2013/6/15,Sydney,13.9,18.1,1.8,8,,,WNW,WNW,20,22,38.01261108,60.1362681,1008.7,1008.6,,1,14.4,17.4,0,
,,8.4,,5.694960464,8.4,N,31,,N,9,9,49.51429907,57.07673667,1033.4,1031.3,4.167265902,4.27812027,16.5,19.7,0,0
,PerthAirport,,19.1,1.4,6.4,E,33,ENE,,11,11,53.96139959,62.26506369,1023.3,1021.9,,3,,,0,
2016/11/16,NorahHead,15.4,,,7.993227011,NNE,24,SSW,,6,11,74.87257126,51.03921601,1020.7,1018.3,4.167265902,4.27812027,19.5,21.6,0,0
2012/8/16,MountGambier,7.3,19.8,6.6,6.4,S,48,SW,S,,35,,49.1900628,1009.6,1011.2,,8,17.4,14.2,0,0
2011/2/5,Hobart,9.9,16.9,,,SSW,26,E,SE,6,13,58.11720547,,,1010.6,8,5,12.1,15.8,1,0
2015/11/9,,,27,,,NE,52,NNW,NE,17,33,,58.03604592,1012.6,1009.9,7,6,23.3,25.3,1,9.4
2015/5/14,PearceRAAF,22,39.1,5.694960464,13.2,E,52,NW,SW,4,31,,,1008.3,1007.4,4.167265902,4.27812027,,36,0,0
2010/6/22,Newcastle,12.4,19.6,5.694960464,7.993227011,,39.38314977,NE,,28,18.43587904,51.37505504,,1018.03427,1015.465952,6,4.27812027,13.2,22.15705867,1,
,MelbourneAirport,4.2,21.2,7.6,12.7,N,61,,N,26,39,34.68278338,63.65340904,,1022,1,,11.1,19.9,0,0
2017/4/19,Dartmoor,,32.9,4.4,,,43,NNE,,13,20,,,1004.4,1002.1,4.167265902,4.27812027,,,0,4.2
,,1.4,12.4,5.694960464,7.993227011,WNW,31,N,NW,7,17,66.22810567,77.55849893,1022.1,1021.1,4.167265902,,6.8,11,0,0
2015/8/21,Sale,9.8,,,7.993227011,,39.38314977,W,NW,19,30,,67.57537283,999.3,,3,7,11.7,14.5,1,0
2016/5/11,Uluru,,35.5,,7.993227011,,48,,ENE,26,,21.86498171,47.37623372,1012.5,1008.8,4.167265902,1,,33.8,0,1.4
2013/7/14,,5.1,,3.4,11.2,SSE,,S,,20,,54.79265055,68.23624463,,,4.167265902,4.27812027,14.6,,0,0
,,4.1,27.7,5.694960464,7.993227011,N,41,,NNW,0,20,,61.24418402,1017.3,1012.2,4.167265902,4.27812027,,26.5,0,4.8
2009/8/26,,8,17.2,7.6,12.1,SW,50,SW,SSW,17,17,31.95101685,54.46984697,1021.8,1020.1,7,1,12.1,16.8,0,0
2009/7/25,MountGinini,,13.5,5.694960464,,NW,54,WSW,WNW,17,17,38.66157024,,1018.03427,1015.465952,,4.27812027,6.1,12.8,0,
2012/10/30,Williamtown,,15.1,,0,W,30,N,NNE,7,7,94.78826666,58.08609031,1020.4,1016.5,7,7,11.7,14.8,1,
2012/1/14,Cobar,23.1,39.5,,7.993227011,NNE,31,NE,,,19,31.89401562,69.23806943,1012.9,1009,4.167265902,4.27812027,26.1,37.8,0,
2016/2/25,Darwin,20.9,31.3,5.8,,ESE,37,SSE,N,15,13,67.1428482,,1014.4,1011.4,5,7,,28.5,0,
2015/9/24,AliceSprings,25.4,39.6,38.4,,WSW,59,N,,30,13,19.48620323,44.23926097,1007.7,1002.7,4.167265902,1,33.2,36.7,0,0.8
,Walpole,15.3,20.9,5.694960464,7.993227011,SE,43,SE,,,26,68.68072756,53.60340475,1016.6,1015.6,4.167265902,4.27812027,,18.3,0,0
2010/1/6,Cobar,14.1,29.3,,7.993227011,,31,N,,,15,52.06864231,,1015.8,1013.7,7,8,,28.6,0,
2016/11/17,Brisbane,16.2,19.5,,,,19,S,SW,,6,80.34753115,48.00906102,1020.6,1018.2,8,8,17.7,17.5,0,2.8
2009/1/2,Wollongong,8.8,18.3,5.694960464,7.993227011,NNE,31,SSE,NE,6,17,63.42887016,49.85125245,1024.7,1022.1,4.167265902,,14.9,17.3,0,0
2014/7/6,,9.5,18.7,,7.993227011,NE,,,NW,7,11,71.6628104,57.43948341,1006.4,1003.9,4.167265902,4.27812027,12.4,16.9,1,7.4
2014/7/11,,1.9,,5.694960464,7.993227011,WSW,,,W,15,15,40.99270666,58.36929882,1018.7,1016.8,4.167265902,1,,17.7,0,0
2015/6/19,,1.8,,,7.993227011,NW,28,,NE,0,,49.04836724,74.16636305,1018.03427,,4,4.27812027,5.2,18.1,1,0
2009/3/15,,13.3,36.8,5.4,12.4,SSW,76,NE,N,6,28,27.5088795,71.06347005,1005.2,,1,,21.5,34.5,0,0
,Sydney,,24.7,5.8,,,39.38314977,,NE,9,15,34.46934632,56.82427808,,1010.9,4,,20.7,,0,0
2010/6/9,Hobart,,23.3,,8.9,SW,,NNE,N,11,6,,54.63494594,1018.4,1016.5,,6,16.2,,0,
2015/7/8,MountGambier,16.5,24.1,,3.9,WSW,61,,W,24,24,88.80809944,29.84291646,1006.5,1003.9,7,8,18.2,15.9,0,2.2
,Woomera,,24.3,14.3,,SW,67,SW,SW,,43,39.06041663,51.86372831,1018.03427,1013,7,4,19.3,23.5,0,0
,Nuriootpa,,,2.8,10.2,N,31,NNE,N,11,17,48.75194866,71.89590779,1023.7,1018.8,,0,7.7,15.3,1,0
2012/6/20,Melbourne,5.7,,3.4,5.6,,65,N,N,43,28,50.39885198,53.43466634,1022.9,1020,,,9.7,12.3,0,
2010/4/6,Launceston,,17.7,,7.993227011,W,9,,N,0,4,70.03891788,72.58744766,1018.03427,1015.465952,7,3,10.5,17.2,0,0.4
2010/6/10,,1.7,23.3,,7.993227011,NNW,26,NW,NE,6,,36.68416148,,1018.03427,1015.465952,4.167265902,4.27812027,15.2,20.2,0,0
,Newcastle,,19,,7.993227011,,39.38314977,,,0,0,46.72322528,60.37410358,1018.03427,,1,5,,17.4,0,1.8
2013/11/3,SalmonGums,-2,18,5.694960464,7.993227011,SSE,26,SSE,ESE,,13,46.70125601,56.47127389,1018.03427,1015.465952,4.167265902,4.27812027,11.7,17.6,0,0
2013/12/12,Tuggeranong,4.7,20.8,5.694960464,7.993227011,ENE,,W,N,4,7,47.9510252,61.96003873,1029.4,1025.3,4.167265902,4.27812027,11.3,19.7,0,
2016/8/11,Penrith,5.5,21.5,5.694960464,7.993227011,NNE,30,,NE,6,,48.07226817,67.47784555,1018.03427,1015.465952,4.167265902,4.27812027,,20.6,0,0
2012/5/1,Ballarat,10.7,18.3,,7.993227011,,46,,S,30,,62.11224256,58.73849361,1012.8,1012.7,8,8,,17.6,0,0
2010/9/29,Nhil,6,17.7,5.694960464,7.993227011,W,,WNW,WSW,7,35,,80.17807158,1011.1,1010.5,4.167265902,4.27812027,,,0,0.2
,Moree,19.5,37.4,10,7.993227011,NE,37,NNE,WNW,20,,31.10593794,62.61769023,,1011.7,2,3,26.1,35.8,0,0
,Perth,13.4,,4.8,,SW,33,E,SSW,11,17,48.41318633,56.19741687,1018.5,1014.8,1,,18.2,23.5,0,0
2009/7/21,Launceston,-1.1,10.8,5.694960464,7.993227011,NNW,24,,,0,13,,75.79492497,1018.03427,1015.465952,4,8,1.5,10,0,2.8
2016/8/17,,7.9,14.1,3,5.1,SSW,,,SSW,20,30,70.91801877,64.01952465,1017.9,1017.8,7,7,,11.4,0,
2008/12/13,Albany,14.9,20.1,,,,39.38314977,,WSW,6,41,66.59620705,,1013.1,1009.4,7,6,17.2,,0,0
2015/8/16,AliceSprings,22.4,37.2,12,12.4,,,E,,15,15,24.31216811,52.71572298,1012.3,1008.6,0,3,30.2,,0,0
2010/7/6,,,17,5.694960464,7.993227011,,39.38314977,NNE,,,18.43587904,52.90862917,65.32933366,1007.3,1008.4,7,4.27812027,15.2,22.15705867,1,10.9
2014/10/6,AliceSprings,6.1,22.5,7.4,,SSE,48,ESE,SE,11,30,21.26378627,,1024.6,1021.1,1,0,,22.1,0,0
2009/10/28,CoffsHarbour,6,20,1.4,9.5,,39.38314977,,NNE,0,,52.58208913,,,1010.6,1,1,,18.8,0,0
2009/10/11,SalmonGums,,20.3,5.694960464,7.993227011,N,30,NNW,NW,,15,30.73038765,61.27791999,,,4.167265902,4.27812027,10.4,,0,
